area,perimeter,eccentricity,circularity,mean_r,mean_g,mean_b,std_r,std_g,std_b,contrast,homogeneity,label
661.0,160.6274169979695,0.23306320950475284,0.32193780019065094,0.8372599,0.7091737,0.72316927,0.20950134,0.23294285,0.11364796,530.994708994709,0.18559584404141458,6
555.0,167.94112549695427,0.16539340786802342,0.24727984985468948,0.7720339,0.63169265,0.6856844,0.2428245,0.27102047,0.13213469,611.0753968253968,0.12618988083286212,0
416.0,185.0538238691624,0.4666749996657423,0.15265360591171828,0.8904162,0.7575981,0.72093344,0.11655282,0.13769719,0.09300779,271.1322751322751,0.16240069091105241,7
637.0,160.8700576850888,0.1997361957183202,0.3093134900504295,0.7847288,0.6482693,0.6877551,0.21334814,0.23380713,0.11382499,342.4589947089947,0.14676784463893797,6
686.0,153.4558441227157,0.08017328474037284,0.3660725080554538,0.85467684,0.7342937,0.720003,0.22499363,0.23397996,0.13032845,510.59788359788365,0.24391233194465786,4
603.0,183.18376618407356,0.3659244481049693,0.22581521929074636,0.81895757,0.68189776,0.70361143,0.21368052,0.24244934,0.119684495,401.792328042328,0.19798134248157276,6
6.0,6.0,0.7905694150420949,2.0943950442155552,0.8172569,0.6982843,0.6970037,0.18713655,0.20561273,0.11502209,449.9060846560846,0.14531633963639962,2
647.0,187.59797974644667,0.1696191884787024,0.2310243890565574,0.79558825,0.674855,0.6950981,0.21298766,0.2305565,0.12835193,639.3571428571429,0.1128596442779632,6
493.0,176.76955262170046,0.15277657777125084,0.19826308415011762,0.7262805,0.5732143,0.6701731,0.23033968,0.25559148,0.115087725,472.03042328042324,0.10044304484181965,3
465.0,179.01219330881975,0.19281614002966665,0.1823465662220922,0.8032863,0.6561675,0.6842938,0.22115996,0.26076436,0.1325226,593.4537037037037,0.182135204419289,1
451.0,213.46194077712562,0.44947112073824713,0.12437855258326634,0.8097489,0.60783315,0.6736845,0.16074231,0.21363084,0.10256866,522.8187830687831,0.06566852511684716,1
705.0,144.38477631085024,0.0827501203362567,0.4249679444831554,0.7952881,0.73783517,0.82941675,0.200749,0.21446821,0.12598442,330.5317460317461,0.303602367469841,2
583.0,166.0416305603426,0.13879293236205317,0.2657323569642186,0.78565437,0.65958387,0.6953332,0.26046473,0.27696836,0.13238426,544.1904761904761,0.203257966976385,0
598.0,154.39087296526012,0.5375277793985771,0.3152592240872779,0.9442277,0.82127845,0.7588936,0.10238999,0.11567641,0.07579861,151.5396825396825,0.39782419995435625,7
631.0,158.6274169979695,0.10974887189972807,0.31512489813403244,0.80834836,0.68408865,0.6962486,0.22503972,0.24909228,0.11826389,496.9060846560846,0.15468354525234088,4
660.0,167.1126983722081,0.14901576137946818,0.2969852606717217,0.8278311,0.7012305,0.71308523,0.21587476,0.23527765,0.11529946,494.95105820105823,0.21454524343722645,6
654.0,162.87005768508877,0.20798318647854536,0.30981690558424335,0.8004602,0.67377454,0.69825435,0.21261117,0.23683766,0.12022768,603.4007936507937,0.1426185702717528,6
525.0,187.56244584051393,0.1663810822913671,0.18753286679497053,0.7706833,0.59357244,0.66269505,0.18515584,0.21802053,0.106033586,432.9656084656084,0.09798081215794144,1
709.0,142.97056274847714,0.05348355343590916,0.4358758887990979,0.8589135,0.7348989,0.71525604,0.1897044,0.1985548,0.1029034,343.7261904761904,0.12623963779039638,2
585.0,163.698484809835,0.12816746270591173,0.2743319628388531,0.8036965,0.6715737,0.70217586,0.22677481,0.24511363,0.12670113,467.69841269841277,0.17726249216248746,6
662.0,153.21320343559643,0.1099595335449521,0.3543851110183767,0.8310175,0.70063025,0.7067227,0.2162965,0.22580983,0.117157675,392.22883597883595,0.21383599900134515,2
559.0,167.69848480983498,0.21091847393154117,0.24978329744392533,0.7893258,0.6679472,0.7036464,0.24599552,0.26634142,0.12719879,568.1256613756614,0.18657805614864387,3
13.0,10.82842712474619,0.4175631381707138,1.3932288420543777,0.7710434,0.63204783,0.68744004,0.21552366,0.2549909,0.11938359,478.8134920634921,0.16184170315568927,3
720.0,141.55634918610403,0.04911290864267564,0.4515269257812913,0.8807773,0.749995,0.72626555,0.11375002,0.13323167,0.07733431,185.87566137566137,0.17078919501417064,7
720.0,150.1776695296637,0.13169188587386116,0.4011729473629065,0.8691926,0.7560624,0.7138206,0.17335325,0.18687595,0.113492616,433.9431216931218,0.14760824780127757,2
679.0,157.0416305603426,0.07939689337804248,0.345979244914543,0.7604492,0.6495398,0.67931676,0.18622455,0.18116009,0.08857156,216.43650793650792,0.14730341268200428,2
498.0,172.9411254969543,0.2601770288198246,0.20923900430836545,0.7463786,0.5994298,0.6839486,0.25464433,0.28057328,0.13359019,631.239417989418,0.1670747989272796,3
617.0,191.7401153701776,0.26262947991054625,0.21089634801240428,0.767502,0.63048726,0.6777361,0.20453227,0.22381562,0.12388811,656.5304232804233,0.08127108058771466,6
680.0,153.45584412271572,0.1881513299535129,0.3628707076934526,0.8304672,0.6864646,0.70640254,0.20116946,0.22336262,0.10722331,387.2566137566138,0.14981770184934312,6
452.0,190.80508652763322,0.15895018960630536,0.1560157354666751,0.7612045,0.59868944,0.66859746,0.21539664,0.25302222,0.12977548,519.6111111111112,0.13801502296139445,1
537.0,176.1837661840736,0.17302428618673052,0.21739641141082772,0.7593737,0.62686074,0.68151265,0.26479727,0.28982282,0.14099768,556.0608465608467,0.13954914120941603,3
718.0,143.21320343559643,0.0901828892936054,0.43991441158831424,0.90402657,0.7782613,0.73906565,0.13132502,0.1519961,0.08591165,215.16402116402116,0.19808335546156214,7
538.0,154.69848480983498,0.49824204546890155,0.2825010195944492,0.74002105,0.5290316,0.6534815,0.20224258,0.23428242,0.10024305,349.40079365079373,0.14025974163833838,0
559.0,167.94112549695427,0.1939643982604454,0.24906204697075932,0.80808824,0.68188775,0.70224094,0.24322833,0.27371958,0.13727619,580.297619047619,0.24511066511577176,1
526.0,171.1126983722081,0.1218214544870126,0.22575175135240091,0.7832033,0.64960986,0.700145,0.2737654,0.3037662,0.14355715,613.8201058201058,0.232605159072804,3
261.0,93.34924240491749,0.8848969255232939,0.37638193956451443,0.67591536,0.52860147,0.64257205,0.21584284,0.2429183,0.11164061,280.35449735449737,0.12047502487735812,3
602.0,167.976659402887,0.370643597025866,0.26810719877779987,0.8682623,0.7572929,0.7257903,0.20241721,0.2108713,0.12312584,456.1150793650794,0.29138594343877083,2
679.0,150.62741699796953,0.08446966745666837,0.3760725031450909,0.8363296,0.71194476,0.70706284,0.22351144,0.23584405,0.12768647,497.5793650793652,0.24521907835989248,4
382.0,180.5269119345812,0.15002808928488365,0.14729544622600446,0.682453,0.52681077,0.6510154,0.21898106,0.25228143,0.11202616,524.7962962962963,0.10300709277983774,5
644.0,156.8700576850888,0.184547707743618,0.3288634578304721,0.759959,0.62494,0.6571829,0.2261756,0.23788773,0.12862624,647.1071428571429,0.11106347941432768,4
454.0,187.08326112068522,0.2563825376340936,0.16300309611084193,0.7183924,0.5761205,0.6960534,0.1723014,0.20670076,0.08167127,282.2248677248677,0.11787000695992719,5
430.0,178.5269119345812,0.37900879336887394,0.16953951400334066,0.69183177,0.52191377,0.64545316,0.2334422,0.27152342,0.12281289,484.3148148148149,0.12473513135787326,3
422.0,157.66295090390224,0.5134180027681127,0.21333544269432497,0.6953781,0.562445,0.66764706,0.25141242,0.26992977,0.124755174,465.494708994709,0.09525392781639778,3
456.0,178.18376618407356,0.16203198480740114,0.18048388813340804,0.754977,0.59533316,0.6731393,0.21269313,0.24941303,0.12528652,573.3902116402115,0.08150994081322419,1
649.0,155.45584412271572,0.16036024593888157,0.337474104943519,0.7942027,0.6628802,0.6880602,0.21392867,0.23263142,0.11386463,336.2605820105821,0.2122123615623733,3
692.0,149.45584412271572,0.15294023227874112,0.3893051553692753,0.86710685,0.742417,0.70966387,0.18861288,0.20229043,0.10924558,356.40211640211646,0.18857174744478924,2
192.0,72.72792206135786,0.964948500255634,0.4561511078309218,0.735189,0.58570933,0.6779162,0.22517058,0.2584229,0.117332295,521.8650793650794,0.1528944256237921,5
653.0,174.18376618407356,0.14462845049856096,0.2704628948440315,0.81223494,0.6827832,0.7044868,0.21430002,0.24201521,0.12181362,488.87169312169317,0.16778787435901954,6
163.0,62.97056274847714,0.9355581371863032,0.5165618388143653,0.6941327,0.56633157,0.6589735,0.21632916,0.23591706,0.11161058,387.65608465608466,0.09520519642928124,3
537.0,200.66904755831214,0.12910081062442866,0.16758045720789866,0.714876,0.5891657,0.6858394,0.20999432,0.23685648,0.115889,538.7883597883598,0.0989594405882146,5
509.0,180.59797974644667,0.23291061889603568,0.19611096231883593,0.8127151,0.64782417,0.6890357,0.20436893,0.2578051,0.1429101,599.6957671957672,0.11411660787609602,1
547.0,173.39087296526012,0.35498681692795014,0.22863605820872562,0.80776817,0.6518257,0.69249696,0.20577002,0.24038929,0.124128364,570.5661375661376,0.11985856724510485,1
659.0,156.0416305603426,0.14296516435667767,0.34010601981341426,0.81835735,0.692482,0.70920366,0.20835555,0.22653805,0.113098994,476.5238095238095,0.14050856215942675,6
465.0,175.59797974644667,0.4400671794366991,0.18950635867225796,0.80350643,0.6515406,0.6946629,0.20992507,0.24643071,0.11930338,471.1812169312169,0.14324417192466837,1
647.0,162.07716446627535,0.18184438235308784,0.3095070062015362,0.8026661,0.6753301,0.6969188,0.21253392,0.2360842,0.11413079,446.7023809523809,0.13171569112968776,3
317.0,110.8700576850888,0.8605840607568608,0.32407130592361316,0.7261704,0.5805372,0.6479642,0.23062173,0.25216207,0.12632892,458.1084656084657,0.1248725325166429,3
399.0,167.76955262170048,0.6219615107501263,0.1781379568310894,0.68891555,0.5394358,0.6531263,0.26174504,0.29078856,0.1356253,543.5383597883598,0.14154532831938613,3
437.0,161.94722215136414,0.6885252381804584,0.20938438701608428,0.8791517,0.7540866,0.7105141,0.15821877,0.17210408,0.11653168,383.7050264550265,0.19987549524578097,2
532.0,180.76955262170048,0.22217304776670432,0.20458365341458973,0.7811575,0.63837534,0.6894358,0.21820445,0.25631967,0.12141189,583.1587301587302,0.11175429121208663,3
588.0,195.25483399593907,0.18753965987952087,0.19381331094672413,0.8078132,0.66966784,0.7085184,0.21273223,0.23116699,0.11565411,471.91666666666663,0.15324473053874807,6
613.0,168.0416305603426,0.15663275875749835,0.27279509961832704,0.78606945,0.64725393,0.69919467,0.21597156,0.24104017,0.113670014,525.7843915343915,0.13170704419550683,6
539.0,183.52691193458116,0.2466343798694901,0.20109400097112498,0.7365746,0.59532815,0.6709934,0.23107208,0.25484306,0.11447424,381.8320105820105,0.14251600497013894,3
512.0,179.39087296526014,0.2628605319769161,0.19993053974797334,0.7806823,0.65384656,0.69950986,0.24799693,0.27490792,0.12581706,467.66931216931215,0.13867802895978887,3
479.0,176.18376618407356,0.24538814293093214,0.19391597963833615,0.7703281,0.6169868,0.669738,0.21006267,0.24759789,0.1252938,473.87169312169306,0.10805071723452872,1
283.0,166.49747468305833,0.5877457539494968,0.1282865122045805,0.85215586,0.73296326,0.70098037,0.10753061,0.117193416,0.08186187,217.45370370370372,0.16330833647825888,7
439.0,177.59797974644667,0.35505233571713873,0.1749034362217644,0.72759104,0.58717984,0.68976593,0.21688429,0.2513335,0.11024523,637.3280423280422,0.10457387839984711,5
669.0,163.11269837220811,0.17029220867107803,0.31598061290259316,0.8144008,0.6887156,0.7042617,0.20622414,0.22811039,0.108457096,414.54100529100526,0.16456643556938577,6
653.0,169.94112549695427,0.20537150503137278,0.28413587085829317,0.7639756,0.61200976,0.66789216,0.19324933,0.21370511,0.11397638,447.9523809523809,0.10379979022640728,6
476.0,153.698484809835,0.47233081062905413,0.25320812913703095,0.80082035,0.6394658,0.6860644,0.22572285,0.27781394,0.13533397,430.91137566137564,0.17821914369176284,1
570.0,170.8700576850888,0.19502077374714266,0.2453312025175967,0.7909564,0.66181976,0.6960685,0.22545873,0.25792006,0.12630041,620.871693121693,0.1104961065606215,3
648.0,155.45584412271572,0.2055247691475436,0.3369541140268109,0.75531715,0.6341587,0.66401565,0.2135701,0.22902039,0.1225012,444.8373015873016,0.10176076268538184,3
490.0,172.15432893255073,0.5197472319114556,0.20776388061199108,0.8403011,0.7195878,0.7060974,0.1694198,0.18051575,0.101067536,293.14021164021165,0.22406367502407065,7
514.0,174.18376618407356,0.1956780001550226,0.212891160719498,0.799925,0.65305126,0.69049615,0.22248122,0.26785558,0.12384258,494.76058201058197,0.15765868399117586,1
320.0,118.76955262170048,0.7564099369328743,0.2850687432700387,0.89228696,0.76800215,0.7286115,0.12706941,0.14107995,0.08710689,268.62698412698415,0.20233751513493559,7
467.0,176.39087296526012,0.29536866673368223,0.18861426059268252,0.7322229,0.5962435,0.68657964,0.23734249,0.2611004,0.11720473,542.0846560846561,0.11480165806215895,3
251.0,89.7634559672906,0.9278178606296025,0.3914573534260096,0.7436525,0.61057925,0.69201684,0.22565335,0.25932384,0.108997874,605.0661375661376,0.12217568873351103,5
669.0,162.83452377915606,0.19190035140911352,0.31706113139989955,0.77937675,0.6451531,0.67632556,0.20365949,0.22070464,0.114603385,496.8161375661377,0.11772231794300538,6
539.0,169.35533905932738,0.1680277018137507,0.23615701125589206,0.8277161,0.68695974,0.694993,0.21267559,0.2621665,0.12577279,429.62037037037044,0.20293713873124586,1
552.0,170.76955262170048,0.1535586314422443,0.2378636399151728,0.8161614,0.6655412,0.67982703,0.20957328,0.24839884,0.12896793,446.70767195767195,0.17637651952223013,1
544.0,168.87005768508882,0.1547193163321147,0.23971955357106858,0.80178577,0.64292717,0.682468,0.20588216,0.24895406,0.117137276,434.9894179894181,0.13229642698233848,1
722.0,140.97056274847714,0.10949122479616429,0.45655194227522916,0.9293568,0.8106142,0.7439075,0.102237515,0.13169321,0.07057764,130.5753968253968,0.31425043632581184,7
176.0,81.55634918610406,0.9579541776598861,0.33251173611112494,0.6642607,0.5070378,0.65512705,0.21358897,0.2402397,0.11024752,421.78835978835986,0.10157520301582369,5
478.0,173.976659402887,0.404755208156991,0.19845213959478417,0.77094847,0.6196129,0.6715536,0.24181083,0.27827016,0.14930415,578.6071428571428,0.16931034835302172,1
20.0,15.65685424949238,0.8716085661220371,1.0252525082948578,0.8905263,0.75839835,0.7241547,0.13660169,0.1617647,0.097786196,265.005291005291,0.22685036508913625,7
489.0,184.29036790187175,0.45326969169799447,0.1809311939503897,0.79282206,0.66990805,0.69060624,0.22601095,0.23945102,0.12454511,492.01587301587296,0.20489546682854676,6
606.0,160.87005768508882,0.13080393690988498,0.29426055725362676,0.79009604,0.6612045,0.692467,0.24379925,0.25563425,0.12918991,634.80291005291,0.17161080547318575,0
521.0,178.76955262170046,0.12794280469887992,0.2048615624503773,0.7588736,0.6312175,0.6913915,0.24138686,0.26232362,0.12485397,585.4378306878307,0.12202808019475185,3
484.0,181.9411254969543,0.37615096358556954,0.18373566762133164,0.74954987,0.6043618,0.6872599,0.21304043,0.240129,0.10316126,360.04894179894177,0.11697821761457579,3
652.0,161.45584412271572,0.19137124835165084,0.3143040090753509,0.7918368,0.65792316,0.692437,0.20499918,0.22558165,0.113598816,474.66666666666663,0.10302339356046156,6
671.0,153.4558441227157,0.1911143671424592,0.3580680071504511,0.8529862,0.72901666,0.7262105,0.19991249,0.21734534,0.10854708,499.82010582010577,0.21206392229141763,6
559.0,167.69848480983498,0.07155315873804508,0.24978329744392533,0.78429383,0.66411567,0.6972789,0.24965008,0.26831847,0.12378627,455.44576719576713,0.1697960662498587,5
590.0,168.52691193458116,0.1578969178352704,0.2610497910008681,0.7988596,0.6551921,0.68813026,0.22355555,0.24976619,0.116713434,459.1362433862435,0.12652311080738587,0
644.0,160.62741699796953,0.1542151386823088,0.31365800805261596,0.8154212,0.6851041,0.69734895,0.2090481,0.22996245,0.11395291,580.0092592592592,0.1693534071225658,6
737.0,136.97056274847714,0.02588578550378639,0.4936542401991279,0.9263005,0.79360247,0.7421669,0.117281556,0.13569921,0.074774966,157.23148148148147,0.3005167566224197,7
502.0,167.8050865276332,0.3339207183111491,0.22402853505630196,0.7725491,0.6477441,0.69620854,0.2320317,0.2551243,0.11278251,390.0568783068783,0.12973661463549838,3
586.0,180.56244584051393,0.20872951777869575,0.22586691608517637,0.7560425,0.63184774,0.6891507,0.2242809,0.24901463,0.12228834,525.8029100529101,0.10816584932836273,3
512.0,191.8761543394987,0.2855595563655321,0.1747583009968804,0.8066226,0.6519758,0.68551415,0.19782357,0.2433837,0.109218426,364.73148148148147,0.14024122133254574,1
638.0,173.07716446627535,0.1662321875618615,0.26763998674867157,0.78686476,0.64091635,0.6972289,0.20096679,0.21827517,0.109949104,419.27116402116394,0.14531622563693178,6
719.0,141.55634918610403,0.1886557736209621,0.4508998050510395,0.8646659,0.732198,0.71938777,0.18109043,0.18596958,0.102036126,348.5674603174603,0.25354070766927783,2
552.0,193.97665940288704,0.3288310499649034,0.1843529069613549,0.74193186,0.6097689,0.69363743,0.21874715,0.24292594,0.111949556,484.95899470899474,0.139158899291829,5
640.0,161.0416305603426,0.18431754014244495,0.31010839241895166,0.78955084,0.6422119,0.6918017,0.20969135,0.22556828,0.11254175,494.80026455026456,0.11002285436079765,6
560.0,169.9411254969543,0.14315086321627812,0.2436693532628547,0.7296669,0.6537216,0.8162015,0.20443447,0.2618992,0.107471935,317.1362433862434,0.19202068255453048,3
624.0,158.62741699796953,0.08485238596004524,0.31162905932747414,0.8172119,0.6928372,0.7117797,0.23958631,0.26033324,0.12425188,463.30423280423275,0.22256305740393623,4
692.0,148.62741699796953,0.07778771564334781,0.3936571083409828,0.85923874,0.725145,0.714936,0.18846172,0.20132813,0.100978866,298.5145502645502,0.2512962013755186,2
554.0,168.31980515339464,0.29614325149281445,0.2457249125970893,0.7833534,0.6513355,0.6989246,0.23071018,0.2562338,0.11867473,496.68915343915336,0.1856198789798496,3
223.0,87.83452377915606,0.9393828934531003,0.36323210291828706,0.6136005,0.45078033,0.6282563,0.24686395,0.2775249,0.13865206,719.3320105820105,0.0965386804423944,3
712.0,159.1126983722081,0.1349282553719705,0.3534110918320651,0.8957133,0.7834584,0.74383765,0.18630952,0.19073644,0.11027871,379.98809523809524,0.33746630125995714,2
472.0,203.1543289325507,0.32185028289332346,0.1437142062984256,0.90285116,0.7880402,0.7276111,0.12161069,0.13622873,0.0921267,304.9695767195767,0.1894064084102058,7
424.0,176.2193000900063,0.29773051496847436,0.17158083486538045,0.75729793,0.61963785,0.68874556,0.22216794,0.24627098,0.1118388,341.6455026455027,0.16796639882389325,3
489.0,181.18376618407356,0.3581269608985627,0.1871889280750779,0.70465696,0.5792467,0.6847189,0.21061754,0.23242126,0.09320174,248.77116402116403,0.12251112264635862,5
503.0,179.56244584051393,0.1633005904201446,0.19604096172326615,0.69212186,0.6027061,0.7842837,0.21848011,0.2677164,0.13137105,526.2063492063492,0.1356350237426754,3
652.0,156.6274169979695,0.08279663091608132,0.33398109785989105,0.82380956,0.6986145,0.70640254,0.21056965,0.23486097,0.11625276,481.8875661375662,0.14802746975079295,6
593.0,170.18376618407356,0.1771911818646823,0.25729319298458514,0.7630552,0.6167417,0.66990805,0.25001866,0.26988822,0.13089915,443.1256613756615,0.10571024421303471,0
622.0,160.5269119345812,0.14330384613495564,0.3033224437320404,0.8031062,0.6843587,0.6962685,0.23130205,0.2379713,0.11543371,399.0608465608465,0.15091101951864652,2
623.0,158.8700576850888,0.10210560530463937,0.3101800089678865,0.8108294,0.6860445,0.69942474,0.22826813,0.24630202,0.12143989,498.8703703703703,0.17744413971276915,2
574.0,165.698484809835,0.25731274020150335,0.2627148863477627,0.76657164,0.6369698,0.68359345,0.23792486,0.2628632,0.12639879,663.1957671957672,0.09254801988774972,0
526.0,183.976659402887,0.487348926576659,0.1952855686042024,0.72405463,0.58281314,0.6841987,0.19209938,0.22536495,0.10098139,371.2539682539683,0.11440141150891846,5
497.0,176.49137802864846,0.1568351335569898,0.20050225650006465,0.6920219,0.5577031,0.6810524,0.20051137,0.23196957,0.1037381,447.4854497354498,0.07924994542483285,5
309.0,181.46194077712556,0.5955210396409757,0.11792265279603077,0.8678772,0.7441727,0.71180975,0.112994336,0.126921,0.08497464,271.10978835978835,0.11558923515509173,7
732.0,138.14213562373095,0.06867944680347075,0.482023945885493,0.86103946,0.74613845,0.7156763,0.17468297,0.18026884,0.11666541,425.1349206349207,0.11454607618789106,2
663.0,166.2842712474619,0.2381481909976084,0.3013152063011845,0.77619547,0.637455,0.6714135,0.19244978,0.2040285,0.11533579,506.47883597883606,0.07946010267337592,6
663.0,154.04163056034264,0.17474130697863857,0.3511132172432269,0.8665416,0.75089544,0.7303672,0.20283324,0.20822264,0.11296302,398.67857142857144,0.38484791625224146,2
426.0,154.69848480983498,0.6207070614134819,0.22369039841493563,0.65891856,0.5170568,0.665021,0.16309646,0.20026201,0.08677292,217.58465608465605,0.13218106268773316,5
726.0,138.97056274847714,0.07306967312427255,0.4723901706734216,0.87058836,0.7642657,0.7220238,0.17963035,0.19030187,0.10663851,341.28042328042324,0.19119161910769866,2
81.0,43.86396103067892,0.8421896424276665,0.5290286455266757,0.7312875,0.5687925,0.6568978,0.20741078,0.25227398,0.11748437,407.99603174603175,0.151953035068694,1
642.0,156.0416305603426,0.11114756524840404,0.3313324199092746,0.8196778,0.6985194,0.70179576,0.23033462,0.25118962,0.12621818,594.8373015873017,0.15971159225832568,4
22.0,15.414213562373096,0.5733903861967752,1.1635627232494326,0.9262605,0.8108544,0.75411165,0.118084066,0.1302182,0.08035581,184.81613756613757,0.3813341358947515,7
500.0,177.18376618407356,0.33672859696924673,0.20013913152324103,0.7521459,0.6255302,0.68786514,0.24817376,0.27605814,0.12526654,552.744708994709,0.141782036815103,3
463.0,172.73401871576775,0.4634022824616248,0.19500021972761655,0.6818328,0.5829331,0.7929522,0.20876016,0.2817333,0.12270463,384.0410052910052,0.2301802803297186,5
468.0,169.1126983722081,0.3356210892531491,0.20563795610296004,0.7532413,0.58211285,0.65962887,0.19328752,0.2288107,0.10461912,331.88888888888886,0.11305120895666335,1
624.0,162.8700576850888,0.16147980982587914,0.29560512092441554,0.81046915,0.68077725,0.70657265,0.22069412,0.24015245,0.11675026,696.6481481481482,0.12622710879153398,6
551.0,169.35533905932738,0.15965572840021425,0.24141468126529966,0.75838846,0.5992897,0.67744106,0.24005808,0.27383566,0.12899274,518.0462962962963,0.11271754718989141,0
550.0,177.76955262170048,0.08011073854979206,0.2187045380342021,0.72197384,0.58212286,0.6573379,0.23516263,0.24838805,0.12519085,652.1124338624339,0.10474752612079745,3
624.0,160.2842712474619,0.1297629969022137,0.30521975523517464,0.77284414,0.64580834,0.6838636,0.2302177,0.2500253,0.12851295,573.9894179894181,0.12115392251940585,4
550.0,169.94112549695427,0.1600636739692458,0.23931811481173237,0.757468,0.63364846,0.6958283,0.229397,0.2535394,0.11089101,390.8280423280424,0.17772520114188559,5
497.0,179.76955262170048,0.23970364909395492,0.19325644106585632,0.78622454,0.6442227,0.69307727,0.22460078,0.25018904,0.11280509,401.53703703703695,0.17568579117218297,1
360.0,169.94722215136414,0.5511495681597327,0.15663334556579597,0.88412863,0.74983495,0.71895754,0.119161606,0.13764487,0.0978999,320.8492063492063,0.11921709326695469,7
660.0,173.35533905932738,0.27095821517198937,0.2759811093573716,0.8047369,0.66851246,0.692487,0.20026056,0.21856484,0.11614845,547.1243386243386,0.10800703037647458,6
493.0,174.76955262170048,0.10583216050164472,0.2028267511486664,0.7259554,0.5865346,0.66299516,0.24422984,0.27572322,0.12842998,596.2526455026455,0.10190905908682081,0
546.0,169.94112549695427,0.14021250856351924,0.23757761943128342,0.7543818,0.6264456,0.6781663,0.23826736,0.2640996,0.12008686,394.0462962962963,0.18097036780610126,5
518.0,178.56244584051393,0.2182320831276103,0.20415469490146532,0.7311976,0.6054972,0.6742397,0.26494744,0.28030303,0.13874471,663.3293650793651,0.13755746066514551,0
724.0,140.38477631085024,0.048605818995576665,0.46164528210479194,0.8981893,0.7881303,0.7384954,0.1252172,0.14113885,0.07837802,223.12566137566137,0.1825258024942205,7
644.0,182.18376618407356,0.19897788459591603,0.24382395965332662,0.80345136,0.66435575,0.6918417,0.20610264,0.22671673,0.11599437,540.2566137566138,0.13373378773613942,6
522.0,172.5269119345812,0.1825890718867076,0.22037720421205345,0.8010354,0.6537565,0.6969137,0.22611646,0.26450485,0.12872288,528.9047619047618,0.13856796249414968,1
518.0,150.76955262170048,0.5970213466013111,0.28635998529424095,0.72567034,0.6078582,0.6760055,0.28611422,0.29758602,0.13006379,557.2949735449735,0.15400019171574306,2
503.0,175.94112549695427,0.19942904474947967,0.20419406615273938,0.6784914,0.5707984,0.7876601,0.18563177,0.25311786,0.0946928,316.9153439153439,0.09264596662769309,5
6.0,6.0,0.7905694150420949,2.0943950442155552,0.9113596,0.784934,0.7353442,0.09885312,0.11546091,0.07773524,179.7314814814815,0.17453291156333822,7
707.0,143.79898987322332,0.07472070097645317,0.42965276118338225,0.85142064,0.7330833,0.7087835,0.1898726,0.20186533,0.10596021,263.031746031746,0.24255545798426043,2
4.0,4.0,0.0,3.1415924572402645,0.7316577,0.5716787,0.65502703,0.19402091,0.2241255,0.11173839,506.781746031746,0.10831128971170434,1
707.0,144.14213562373095,0.040597337854829524,0.427609527566379,0.85036516,0.72330934,0.7192727,0.19089475,0.19929266,0.0894567,245.48809523809527,0.21971118324625288,2
668.0,158.6274169979695,0.19758227940200926,0.33360290325441155,0.83556926,0.7205032,0.72380453,0.22244552,0.24020483,0.11384014,395.6283068783069,0.2532919806793009,6
471.0,175.39087296526012,0.44301469887224526,0.19240519402874892,0.8066327,0.66773206,0.7010954,0.2099766,0.23800273,0.114232905,544.910052910053,0.16629952999413322,6
494.0,175.59797974644667,0.19479508302909757,0.2013250348045063,0.71743697,0.5900461,0.6743298,0.25153264,0.27006283,0.12724568,600.9801587301589,0.1027767595899827,3
509.0,173.698484809835,0.08166504245735612,0.2119998658967046,0.7395909,0.60495704,0.6784314,0.2699833,0.29293233,0.13331068,561.1825396825396,0.14911499819512616,5
344.0,167.60407640085654,0.4638723938824436,0.15388601459414222,0.89279217,0.76353043,0.7262405,0.10030841,0.11906925,0.07106615,139.88888888888889,0.1882761645659324,7
340.0,165.01219330881977,0.2638570118911441,0.15691219847056517,0.6747149,0.5091687,0.66520613,0.23034583,0.2672093,0.122714266,489.83333333333326,0.11810555942357193,3
667.0,154.6274169979695,0.14043940778624323,0.35056027066430795,0.8561325,0.7435624,0.73419374,0.20660019,0.22574455,0.105702706,380.515873015873,0.27591976031536203,6
451.0,180.35533905932738,0.19573376950086285,0.17423219155026215,0.7877651,0.6426871,0.6893658,0.21771333,0.253211,0.1175956,481.66534391534384,0.1425254536677849,1
642.0,187.976659402887,0.23338707263786304,0.22831636286038554,0.8083234,0.6611845,0.6875251,0.20445293,0.23010364,0.11834329,538.9417989417989,0.10195726375965952,6
378.0,115.83452377915606,0.8151765541752287,0.35401823194193266,0.8972939,0.7743597,0.73543924,0.11534756,0.1258343,0.081470825,232.90608465608466,0.25042418924130255,7
638.0,171.1126983722081,0.2905014180311435,0.2738205653285775,0.80469686,0.66343033,0.6948379,0.20527083,0.23381108,0.112039,482.88095238095246,0.13300183009261674,6
528.0,177.56244584051393,0.17730754538444532,0.2104464234775937,0.80052024,0.65816826,0.6872149,0.21561651,0.2570373,0.12609358,515.4298941798942,0.1170947589142769,1
524.0,171.35533905932738,0.143836651273203,0.22425692854431759,0.7324781,0.5992797,0.6693878,0.24809182,0.2741854,0.12985426,612.515873015873,0.09913261516171772,5
533.0,196.08326112068522,0.20364628830311152,0.17420316077355125,0.7048869,0.56810224,0.65625745,0.21963297,0.24147743,0.11947815,458.3227513227514,0.12054403016347132,3
179.0,60.72792206135786,0.8992851294779126,0.6099385076193053,0.7052971,0.5518858,0.6390357,0.23168981,0.25483295,0.12744069,426.3240740740741,0.15408555724166081,3
