area,eccentricity,solidity,contrast,homogeneity,label
204.0,0.9292482122348437,0.6559485530546624,260.96296296296293,0.1882267809037545,7
351.0,0.32780379497169215,0.9590163934426229,423.98941798941803,0.1587566623364846,6
156.0,0.2716546408136338,0.968944099378882,320.4444444444445,0.22804877906737653,2
244.0,0.3245747290120503,0.9568627450980393,566.0753968253968,0.20489303829381605,0
214.0,0.8606228246586849,0.7508771929824561,323.07142857142856,0.2686058291904678,2
469.0,0.3352517982691638,0.8435251798561151,421.17989417989423,0.18520139349624626,3
536.0,0.5382845745526106,0.833592534992224,373.6137566137566,0.11323259105750275,6
465.0,0.7105293253658774,0.8976833976833977,547.5648148148148,0.13268258751578313,3
558.0,0.7651720305044918,0.9346733668341709,429.26851851851853,0.1318675873816593,3
96.0,0.7891242170477994,0.9504950495049505,191.04232804232805,0.2770574029424766,7
178.0,0.45602269432424697,0.9834254143646409,237.45105820105823,0.18456336876365698,2
417.0,0.4425232728245929,0.7239583333333334,560.0026455026457,0.1290390247634306,0
255.0,0.9184053007879777,0.6781914893617021,188.90873015873018,0.16785386683863268,7
186.0,0.43162233593629507,0.96875,289.40608465608466,0.2789258492538911,2
442.0,0.6363190660705019,0.7060702875399361,161.47486772486775,0.12743124487368,7
422.0,0.8364789689157541,0.8755186721991701,700.505291005291,0.0774591984425069,1
593.0,0.6313546981139706,0.9012158054711246,340.9907407407407,0.13330154583448134,5
285.0,0.7953600476533831,0.7125,246.8624338624339,0.1670650783067405,7
401.0,0.7923828342697803,0.6854700854700855,496.68915343915336,0.1856198789798496,3
413.0,0.6516594134889312,0.921875,571.1812169312169,0.11299063905784101,3
378.0,0.39712814689220677,0.8129032258064516,531.14417989418,0.09747788323810104,6
368.0,0.7202455335518523,0.8598130841121495,401.47222222222223,0.12800598301664515,6
208.0,0.8669475680199908,0.7732342007434945,387.56746031746036,0.2671655673908311,2
102.0,0.8819081131600109,0.7445255474452555,285.56746031746036,0.16668857632918244,7
511.0,0.5954306738141253,0.7801526717557252,397.739417989418,0.14306795400440142,3
457.0,0.5209249460819165,0.8031634446397188,403.9391534391535,0.1312546496779407,6
537.0,0.6029293188336067,0.8470031545741324,362.40211640211635,0.11976038094352015,3
375.0,0.6915248566074238,0.8992805755395683,476.8716931216931,0.15962799965732502,5
410.0,0.41295977693203556,0.8951965065502183,356.6362433862434,0.14180843130476367,3
300.0,0.6414520884385927,0.7672634271099744,491.89682539682536,0.11810677775594719,4
200.0,0.8180391410131505,0.8403361344537815,240.73809523809527,0.20179392384407274,2
347.0,0.4176105414088079,0.961218836565097,473.7156084656085,0.13495713678739432,6
384.0,0.5613869726214458,0.7710843373493976,685.2142857142856,0.13243171090753802,0
677.0,0.47818538083273815,0.8635204081632653,475.2724867724868,0.0969515650619579,5
359.0,0.8190375055073768,0.825287356321839,396.6335978835978,0.10443247381923436,3
404.0,0.5676474854410657,0.83991683991684,557.2579365079366,0.12483874299945162,6
364.0,0.5806743729373713,0.8646080760095012,505.7288359788359,0.12214166612166748,1
344.0,0.6453366234462845,0.6705653021442495,563.824074074074,0.16975161914458753,4
608.0,0.6760868055265172,0.8773448773448773,476.25529100529104,0.09859879562538233,3
427.0,0.48627659244189575,0.8732106339468303,488.39682539682536,0.10338607845379741,6
144.0,0.8104674564460714,0.7346938775510204,274.60714285714283,0.15019808929588632,7
314.0,0.26060213166831103,0.9486404833836858,524.6785714285713,0.12925093538382884,6
433.0,0.75014182494892,0.8342967244701349,237.80555555555554,0.17305649832354975,1
531.0,0.6893690373887313,0.7468354430379747,337.61375661375666,0.12661389145538882,1
381.0,0.8678715768416967,0.7871900826446281,570.6018518518518,0.2290961652659692,0
456.0,0.5537103607614733,0.6867469879518072,498.7605820105821,0.10388530897112379,2
280.0,0.4348456183319347,0.9655172413793104,465.4470899470899,0.12657881665959994,1
342.0,0.7887096749121113,0.7292110874200426,232.90608465608466,0.25042418924130255,7
615.0,0.34380559113086373,0.8134920634920635,486.8928571428571,0.07896217621785505,1
322.0,0.7720933498841391,0.486404833836858,287.9484126984127,0.13107762010760332,7
644.0,0.5360401522284952,0.8644295302013423,266.93518518518516,0.12499777492416486,3
391.0,0.43282799362444846,0.7979591836734694,514.4193121693122,0.13071512361701865,6
269.0,0.8531765946830435,0.856687898089172,458.1137566137566,0.2016204059724802,3
277.0,0.37073487124474136,0.9651567944250871,614.1230158730159,0.1630726494900245,1
517.0,0.8340283908879428,0.8837606837606837,531.3399470899471,0.13275368221005523,0
204.0,0.18532023854704366,0.9622641509433962,338.67724867724866,0.24837131032662713,2
591.0,0.5781605696681167,0.921996879875195,527.2195767195767,0.11331596812309717,1
283.0,0.8551405087191746,0.6658823529411765,491.25396825396825,0.17111347980374905,2
345.0,0.4721604705546313,0.9610027855153204,412.84523809523813,0.12252270547806693,1
423.0,0.7046646183280799,0.7607913669064749,517.9616402116402,0.08011091986666251,6
396.0,0.7357692097574642,0.8114754098360656,676.9563492063494,0.15332156474776304,3
375.0,0.178533090900529,0.8259911894273128,368.5502645502645,0.10017120146958688,3
85.0,0.7561666144878223,0.9883720930232558,322.4140211640212,0.21983118793071338,7
242.0,0.7611337251034513,0.8581560283687943,203.05026455026453,0.24764583235435383,2
452.0,0.7060338119558075,0.7373572593800979,456.80158730158723,0.10875272534431792,0
348.0,0.3975220474260201,0.96398891966759,633.1878306878307,0.12782341188569585,1
275.0,0.8019697970376174,0.8088235294117647,415.989417989418,0.15602415637806205,2
431.0,0.5872587435587995,0.913135593220339,516.7248677248676,0.09023616149120413,6
317.0,0.7333047089185463,0.8276762402088773,561.8029100529101,0.09880554880844442,4
367.0,0.8571438676578969,0.6338514680483592,496.4669312169313,0.20323823295441262,4
406.0,0.5796342101290961,0.8055555555555556,663.4179894179895,0.18466187341113224,5
430.0,0.6833895948917978,0.7733812949640287,442.05026455026456,0.15957268208158243,1
255.0,0.2439374156690228,0.9659090909090909,598.8928571428571,0.2181616078953572,1
553.0,0.31335273888266035,0.8627145085803433,460.35185185185185,0.10918795813671836,3
656.0,0.45214401340937366,0.9425287356321839,336.10185185185185,0.10552212865031925,5
339.0,0.4089095824579284,0.9576271186440678,524.6335978835979,0.14824210847884162,1
304.0,0.7077509465735611,0.8328767123287671,367.76984126984127,0.16468979424302418,2
283.0,0.4684962832509487,0.9278688524590164,570.5661375661376,0.11985856724510485,1
388.0,0.6537677154566113,0.9304556354916067,409.6335978835979,0.13392736383916584,6
489.0,0.7383296072749875,0.8534031413612565,462.6428571428571,0.16999630036696833,1
341.0,0.3341400809404079,0.9660056657223796,450.0291005291005,0.173829254509014,1
229.0,0.777202029608712,0.7789115646258503,171.05555555555554,0.17434187325675643,7
157.0,0.2927491044002459,0.9457831325301205,531.3359788359788,0.18537830620935336,4
442.0,0.6955228891645168,0.8700787401574803,470.10052910052906,0.11638408164966005,3
382.0,0.8781395909740767,0.7360308285163777,289.7883597883598,0.11510601456236132,2
673.0,0.2722245315091876,0.9231824417009602,306.38888888888886,0.11441054136420056,5
237.0,0.13561848940154367,0.9556451612903226,628.5092592592594,0.16007152486378584,1
459.0,0.6199980537064721,0.8167259786476868,317.84788359788365,0.19264073514820934,3
322.0,0.6903204190591659,0.8944444444444445,327.962962962963,0.13547928245550203,6
414.0,0.29449143954200796,0.9583333333333334,384.48280423280426,0.09669304034103915,3
370.0,0.750251296526376,0.8564814814814815,464.2949735449735,0.09484725564735577,6
91.0,0.32407850800768423,0.9191919191919192,272.90608465608466,0.3406969243829046,7
247.0,0.5760448109623344,0.6997167138810199,185.87566137566137,0.17078919501417064,7
91.0,0.676321517067491,0.9680851063829787,93.66534391534391,0.23691985125699752,1
467.0,0.5955258174390806,0.6908284023668639,281.13095238095235,0.15586299373136564,2
228.0,0.9331519179159334,0.6686217008797654,239.87830687830692,0.15000270419285883,7
618.0,0.5961339707357541,0.9021897810218978,396.9140211640212,0.09475400302636557,5
467.0,0.8453260789277831,0.8164335664335665,273.06746031746036,0.1436323668387674,4
346.0,0.6740347672416079,0.837772397094431,747.6706349206349,0.11413205056008599,0
313.0,0.7721006851811115,0.8025641025641026,480.9457671957672,0.14042247283459344,6
436.0,0.5295880841673271,0.7517241379310344,384.5555555555556,0.1662220906635371,3
264.0,0.7811183420886713,0.882943143812709,270.11904761904765,0.23734048342490066,2
87.0,0.7322949173186079,0.8446601941747572,316.22222222222223,0.2365853569163639,7
132.0,0.4587842331828688,0.9361702127659575,331.1812169312169,0.26265463076899764,2
346.0,0.66472480583312,0.8606965174129353,471.91666666666663,0.15324473053874807,6
353.0,0.7467843839166725,0.8651960784313726,514.4417989417989,0.1377651759850937,1
231.0,0.3819131948006619,0.9665271966527197,643.1521164021163,0.19797726357027207,1
584.0,0.6589708015186578,0.9196850393700787,396.5542328042327,0.12575946611294725,3
745.0,0.18780896387175328,0.9526854219948849,505.46957671957676,0.08266220759894863,1
404.0,0.7389660918686201,0.6767169179229481,496.66402116402105,0.14091859947113689,0
373.0,0.7014799817671019,0.7357001972386588,577.3756613756613,0.1896596256700805,4
362.0,0.7410641999429132,0.8379629629629629,589.0396825396824,0.13654452663435573,1
402.0,0.643472725732438,0.8893805309734514,486.06746031746036,0.17584586391334506,3
373.0,0.7886469740372927,0.7118320610687023,514.2751322751323,0.1780566938105625,4
226.0,0.38758276730247243,0.9658119658119658,526.9351851851852,0.13267857123920018,1
620.0,0.36227184277519026,0.7908163265306123,340.70634920634933,0.12120247421136555,1
278.0,0.30432556038747105,0.9788732394366197,491.90476190476187,0.1613101454673645,1
319.0,0.3720356575055975,0.9608433734939759,433.7830687830688,0.18205665984688973,1
269.0,0.46332335882924347,0.96415770609319,507.86243386243393,0.12780291225116874,6
389.0,0.11879453353605796,0.9676616915422885,381.54365079365084,0.1515105986881003,1
102.0,0.854974074097487,0.6257668711656442,131.2579365079365,0.2819557106142219,7
538.0,0.35538546089784134,0.8328173374613003,462.96296296296293,0.11793302134963442,5
477.0,0.5871151157605342,0.8397887323943662,413.75396825396825,0.08067065101688584,1
288.0,0.32771177830062403,0.96,645.0859788359788,0.21434207142477135,3
200.0,0.4742288091824445,0.91324200913242,552.3544973544974,0.2167943055273668,0
284.0,0.7280318982684529,0.6016949152542372,297.10185185185185,0.1316916970425549,7
542.0,0.712707916075698,0.8429237947122862,552.4510582010581,0.08662681720160592,5
398.0,0.5222388412307282,0.804040404040404,454.32671957671954,0.10974188380627856,6
394.0,0.7826691927796764,0.7801980198019802,508.08068783068796,0.12211575277341774,4
237.0,0.7878456829439031,0.7571884984025559,147.89021164021167,0.1992892969109853,7
455.0,0.6581416908084544,0.8302919708029197,402.22089947089944,0.10940396543404421,1
507.0,0.5924707804837106,0.8203883495145631,383.8584656084656,0.12425426152750432,6
277.0,0.3490122182769674,0.9753521126760564,516.6190476190475,0.15081188713041718,6
563.0,0.6188365313306404,0.8218978102189781,412.32539682539687,0.1213089938578095,6
377.0,0.7347267549616202,0.7007434944237918,553.0132275132274,0.093769622203761,4
419.0,0.496785261620949,0.8692946058091287,486.3809523809524,0.11449589136853262,5
539.0,0.6979019734687993,0.85828025477707,439.5978835978837,0.135777895466024,0
352.0,0.3527604475358466,0.9696969696969697,465.47089947089944,0.14147047167967602,1
444.0,0.5844402848128095,0.8146788990825689,525.8029100529101,0.10816584932836273,3
182.0,0.8504540943839924,0.7398373983739838,508.08597883597884,0.18698835539568767,2
357.0,0.3119899440653268,0.970108695652174,544.9285714285714,0.13281419538364275,1
202.0,0.603330502718554,0.6121212121212121,213.14285714285714,0.25106276776052416,7
238.0,0.47156110978808585,0.9596774193548387,455.8994708994708,0.20865581229170688,6
344.0,0.39503217973250737,0.9662921348314607,584.5939153439152,0.11139956462069692,6
332.0,0.6034727839396559,0.8713910761154856,561.4193121693122,0.17160930037458083,1
448.0,0.498679085628789,0.8682170542635659,500.3822751322751,0.11158237259073045,1
442.0,0.5930802912206811,0.7257799671592775,517.0436507936508,0.16454007454084663,0
431.0,0.502592015931092,0.5832205683355887,655.0873015873018,0.10258722940765,4
353.0,0.5920268986895251,0.9566395663956639,488.4153439153439,0.14113454145143545,3
191.0,0.8716884330418231,0.8681818181818182,237.10317460317464,0.32753346162939,2
398.0,0.6605347198448268,0.8652173913043478,445.84788359788354,0.16735090849329126,6
71.0,0.44469912300480946,0.8765432098765432,205.34523809523807,0.4543559644868968,7
198.0,0.643071564705935,0.5945945945945946,349.08333333333337,0.16284246236601313,7
494.0,0.4516628998938137,0.7017045454545454,413.9351851851852,0.08681903050046173,3
316.0,0.5583392926292832,0.8753462603878116,257.94973544973544,0.20966387569721578,2
453.0,0.6686734830335457,0.7100313479623824,794.7619047619047,0.11571958637783289,4
